index	Name	Description	Attack_Type	BuffID	BuffLv	BuffElv	BuffID_Check	BuffLv_Check	BuffElv_Check	Buff_Icon	Buff_IconIndex	Buff_Name	Buff_Description	EffectType	Require1_Type	Require1_ID	Require1_Value1	Require1_ValueElv1	Require1_Value2	Require1_ValueElv2	Require2_Type	Require2_ID	Require2_Value1	Require2_ValueElv1	Require2_Value2	Require2_ValueElv2	Apply_Probability	Apply_ProbabilityElv	ApplyTime	ApplyTimeElv	MissileType	FxMissile_Target	FxMissileSpeed_Target	Fx_Target	Sound_Target	Fx_Caster	Sound_Caster	AttachmentPoint_Target	AttachmentFx_Target	RequireEquipType	RequireItemKind	RequireAction	RequireStand	EffectEquipType	EffectItemKind	EffectAction	EffectStand	StatusEffect	StatusEffectType	EffectParameter1	EffectParameter2	EffectParameter3	EffectParameter4	EffectParameter5	EffectParameter6	EffectParameter7	EffectParameter8	EffectParameter9	EffectDelayTime	EffectDelayTimeElv	EffectValueType	SaveCheck	Broadcast	Translucency	Target_Dam_Factor	Effect_Start_Delay	BuffGroup_Check	Log	Colouring_C	Colouring_M
63000902	活動經驗值增加 100%		0	9999	99	0	9999	99	0	10006004	10	活動	經驗值獲得量增加增加 100%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	864000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	124	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63000903	(愛麗絲增益效果)經驗值增加 30% (30分鐘)		0	9999	99	0	9999	99	0	10006004	10	愛麗絲的祝福	經驗值獲得量增加 30%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	124	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001001	活動金錢獲得增加 200%		0	9999	99	0	9999	99	0	10006004	7	活動	ELY 獲得量增加 200%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	128	200	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001101	活動物品掉落機率 30%		0	9999	99	0	9999	99	0	10006004	8	活動	物品掉落機率增加 30%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	132	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001201	活動稀有物品掉落機率 100%		0	9999	99	0	9999	99	0	10006004	9	活動	稀有物品掉落機率增加 100%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	136	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001301	活動物理傷害力增加 3		0	9999	99	0	9999	99	0	10006004	39	活動	物理傷害追加 3	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	140	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001302	活動物理傷害力增加 5		0	9999	99	0	9999	99	0	10006004	39	活動	物理傷害追加 5	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	140	5	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001303	活動物理傷害力增加 7		0	9999	99	0	9999	99	0	10006004	39	活動	物理傷害追加 7	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	140	7	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001304	活動物理傷害力增加 9		0	9999	99	0	9999	99	0	10006004	39	活動	物理傷害追加 9	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	140	9	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001305	活動物理傷害力增加 11		0	9999	99	0	9999	99	0	10006004	39	活動	物理傷害追加 11	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	140	11	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001401	活動物理被害傷害減少 3		0	9999	99	0	9999	99	0	10006004	25	活動	物理被害減少 3	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	144	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001402	活動物理被害傷害減少 5		0	9999	99	0	9999	99	0	10006004	25	活動	物理被害減少 5	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	144	5	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001403	活動物理被害傷害減少 7		0	9999	99	0	9999	99	0	10006004	25	活動	物理被害減少 7	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	144	7	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001404	活動物理被害傷害減少 9		0	9999	99	0	9999	99	0	10006004	25	活動	物理被害減少 9	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	144	9	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001405	活動物理被害傷害減少 11		0	9999	99	0	9999	99	0	10006004	25	活動	物理被害減少 11	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	144	11	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001501	活動爆擊傷害力增加 100%		0	9999	99	0	9999	99	0	10006004	35	活動	物理爆擊傷害增加 100%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	15082	0	0	0	0	9992	0	0	0	1	0	0	0	1	3	156	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001601	活動捐贈任務共通		0	9997	1	0	9997	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1.000000	0	0	0	0	0
63001611	捐贈任務 1000(移動速度 30)		0	9996	1	0	9996	1	0	10006004	79	聖誕節活動	是給予捐贈1000Ely之玩家的能力值.\n移動速度增加 30%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	106	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001621	捐贈任務 5000(移動速度30)		0	9996	1	0	9996	1	0	10006004	79	聖誕節活動	是給予捐贈5000Ely之玩家的能力值.\n移動速度增加 30% \n物理，魔法最大傷害增加 30%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	106	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001622	捐贈任務 5000(移動速度物理最大30%		0	9995	1	0	9995	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	94	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001623	捐贈任務 5000(移動速度魔法最大30%		0	9994	1	0	9994	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	102	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001631	捐贈任務 10000(物品掉落 50%)		0	9993	1	0	9993	1	0	10006004	79	聖誕節活動	是給予捐贈10000Ely之玩家的能力值.\n物品掉落機率增加 50% \n稀有物品增加 100%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	132	50	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001632	捐贈任務 10000(稀有物品(100%)		0	9992	1	0	9992	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	136	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001641	捐贈任務 50000(經驗值獲得 30%)		0	9991	1	0	9991	1	0	10006004	79	聖誕節活動	是給予捐贈50000Ely之玩家的能力值.\n經驗值獲得量增加增加 30% \n物品掉落率增加 50%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	124	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001642	捐贈任務 50000(物品掉落率(50%)		0	9993	1	0	9993	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	132	50	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001651	捐贈任務 100000(經驗值  30%)		0	9991	1	0	9991	1	0	10006004	79	聖誕節活動	是給予捐贈100000Ely之玩家的能力值.\n經驗值獲得量增加增加 30% \n物品掉落率增加 100%\n遊戲幣獲得量增加 100%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	124	30	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001652	捐贈任務 100000(物品 100%)		0	9993	1	0	9993	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	132	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001653	捐贈任務 100000(遊戲幣 100%)		0	9990	1	0	9990	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	128	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001661	捐贈任務 300000(經驗值 50%)		0	9991	1	0	9991	1	0	10006004	79	聖誕節活動	是給予捐贈300000Ely之玩家的能力值.\n經驗值獲得量增加 50%\n物品掉落率增加 100%\n物理爆擊機率增加 3%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	124	50	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001662	捐贈任務 300000(物品掉落 100%)		0	9993	1	0	9993	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	132	100	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001663	捐贈任務 300000(爆擊 3%)		0	9989	1	0	9989	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	158	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001701	寒假任務 3個(10分鐘內體力增加 10%)		0	9988	1	0	9988	1	0	10006004	4	溫暖的增益效果	體力增加 10%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	27	10	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001702	寒假任務 5個(30分鐘內體力增加 10%)		0	9988	1	0	9988	1	0	10006004	4	熱情的增益效果	體力增加 10%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	27	10	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001703	寒假任務 10個(60分鐘內體力增加 10%)		0	9988	1	0	9988	1	0	10006004	4	火熱的增益效果	體力增加 10%	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	27	10	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1.000000	0	0	0	0	0
63001801	確認防止黑月公主強制活動再次發生		0	9987	1	0	9987	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1.000000	0	0	0	0	0
63001901	活動點數減少 1	活動數值減少1。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63001902	活動點數減少 5	活動數值減少5 。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63001903	活動點數減少 10	活動數值減少10 。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	-10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002001	活動點數增加 1	活動數值增加1。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002002	活動點數增加 2	活動數值增加2。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002003	活動點數增加 3	活動數值增加3。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002004	活動點數增加 4	活動數值增加4。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002005	活動點數增加 5	活動數值增加5。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002006	活動點數增加 10	活動數值增加10。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002007	活動點數增加 20	活動數值增加20。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
63002008	活動點數增加 50	活動數值增加50。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	9	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000100	貝羅斯位置儲存經驗值(500)	貝羅斯位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	3	5	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000200	艾利亞斯位置儲存經驗值(1000)	艾利亞斯位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	3	5	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000201	艾利亞斯回歸秘典(技能點數增加)	1 技能點數。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	1	0	0	0	1	3	121	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000300	冥王神殿位置儲存經驗值(1000)	冥王神殿位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	5	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000301	冥王神殿位置儲存 獲得守護衝擊技能	獲得守護衝擊技能	0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	1	1	412417720514	0	0	0	10000	0	1	0	0	0	0	513	69	0	0	0	515	0	0	0	1	0	0	0	1	4	1003	5000001	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000400	阿爾卡笛亞位置儲存經驗值(1000)	阿爾卡笛亞位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	5	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000401	阿爾卡笛亞位置儲存最大HP 3%增加(技能)	最大HP提升 3%	0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1	0	0	0	0	513	69	0	0	0	515	0	0	0	1	0	0	0	1	4	1003	8001301	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000500	龍京位置儲存經驗值(500)	龍京位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	8	0	8	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000600	奧亦奇位置儲存經驗值(500)	奧亦奇被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	10	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000601			0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000700	阿法位置儲存經驗值(500)	阿法位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	12	0	12	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000800	櫻樹湖畔位置儲存經驗值(1000)	阿法櫻樹湖畔位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	10	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73000900	黑月城A位置儲存經驗值(2000)	黑月城A位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	10	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001000	黑月城B位置儲存經驗值(2000)	黑月城B位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	10	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001001	黑月城B位置儲存 獲得向後飛躍技能	獲得向後飛躍技能(遊俠)	0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	1	1	6598683528200	0	0	0	10000	0	1	0	0	0	0	513	69	0	0	0	515	0	0	0	1	0	0	0	1	4	1003	5000003	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001100	金字塔A位置儲存經驗值(2500)	金字塔A位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	15	0	15	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001200	金字塔B位置儲存經驗值(2500)	金字塔B位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	15	0	15	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001201	金字塔B位置儲存 獲得閃爍技能	獲得閃爍技能(魔法師)	0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	1	1	1649670882052	0	0	0	10000	0	1	0	0	0	0	513	69	0	0	0	515	0	0	0	1	0	0	0	1	4	1003	5000002	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001300	黑暗森林位置儲存經驗值(1000)	黑暗森林位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	10	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001400	山林地帶位置儲存經驗值(500)	山林地帶位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	3	5	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001500	山林礦場位置儲存經驗值(500)	山林礦場位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	3	5	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001600	陰森住宅位置儲存經驗值(3000)	陰森住宅位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	20	0	20	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001601	陰森住宅位置儲存最大SP 3%增加(技能)	最大SP提升 3%	0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1	0	0	0	0	513	69	0	0	0	515	0	0	0	1	0	0	0	1	4	1003	8001302	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001700	雪原位置儲存經驗值(1000)	雪原位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	10	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001800	山嶽地區位置儲存經驗值(1000)	山嶽地區位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	8	0	8	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73001900	沙漠地帶位置儲存經驗值(1500)	沙漠地帶位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	15	0	15	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73002000	貝斯位置儲存經驗值(2500)	貝斯位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	15	0	15	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73002100	雨林地帶位置儲存經驗值(5000)	雨林地帶位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	20	0	20	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73002200	克杜卡地下位置儲存經驗值(10000)	克杜卡地下位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	20	0	20	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
73002300	奉春植的石塔位置儲存經驗值(10000)	奉春植島位置被儲存了。	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	540	67	0	0	0	0	0	0	0	1	0	0	0	1	4	1012	25	0	25	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
